Epoch Time (s),VP State,Steering Control Mode,Thrust Control Mode,Control Plan State,Alarm ID,Alarm Message,Alarm State,Event ID,Event Message
1473959036.408537,5,0,0,0,,,,,
1473959037.408965,5,0,0,0,,,,,
1473959038.408532,5,0,0,0,,,,,
1473959039.408545,5,0,0,0,,,,,
1473959040.408544,5,0,0,0,,,,,
1473959041.408844,5,0,0,0,,,,,
1473959041.664169,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959042.409751,5,0,0,0,,,,,
1473959043.091184,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959043.409606,5,0,0,0,,,,,
1473959044.408544,5,0,0,0,,,,,
1473959045.086916,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959045.111975,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959045.408541,5,0,0,0,,,,,
1473959046.408544,5,0,0,0,,,,,
1473959047.408541,5,0,0,0,,,,,
1473959048.408822,5,0,0,0,,,,,
1473959049.408537,5,0,0,0,,,,,
1473959050.076772,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959050.229326,,,,,,,,WAYPOINT_REACHED,Waypoint Reached - ''
1473959050.408542,5,0,0,0,,,,,
1473959051.409253,5,0,0,0,,,,,
1473959052.408670,5,0,0,0,,,,,
1473959053.408874,5,0,0,0,,,,,
1473959054.408575,5,0,0,0,,,,,
1473959055.408545,5,0,0,0,,,,,
1473959056.408689,5,0,0,0,,,,,
1473959057.408539,5,0,0,0,,,,,
1473959058.122749,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959058.408536,5,0,0,0,,,,,
1473959059.410652,5,0,0,0,,,,,
1473959060.409257,5,0,0,0,,,,,
1473959061.409197,5,0,0,0,,,,,
1473959062.409349,5,0,0,0,,,,,
1473959063.410201,5,0,0,0,,,,,
1473959064.408531,5,0,0,0,,,,,
1473959065.408530,5,0,0,0,,,,,
1473959066.408569,5,0,0,0,,,,,
1473959067.408542,5,0,0,0,,,,,
1473959068.408533,5,0,0,0,,,,,
1473959069.408844,5,0,0,0,,,,,
1473959070.080094,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959070.408617,5,0,0,0,,,,,
1473959071.114889,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959071.408538,5,0,0,0,,,,,
1473959072.408537,5,0,0,0,,,,,
1473959073.408541,5,0,0,0,,,,,
1473959074.408535,5,0,0,0,,,,,
1473959075.408769,5,0,0,0,,,,,
1473959076.408532,5,0,0,0,,,,,
1473959077.408536,5,0,0,0,,,,,
1473959078.408571,5,0,0,0,,,,,
1473959079.408856,5,0,0,0,,,,,
1473959080.409846,5,0,0,0,,,,,
1473959081.408966,5,0,0,0,,,,,
1473959082.408541,5,0,0,0,,,,,
1473959083.074301,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959083.074876,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959083.408539,5,0,0,0,,,,,
1473959084.408543,5,0,0,0,,,,,
1473959085.410477,5,0,0,0,,,,,
1473959086.408552,5,0,0,0,,,,,
1473959087.408532,5,0,0,0,,,,,
1473959088.408553,5,0,0,0,,,,,
1473959089.079392,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959089.408584,5,0,0,0,,,,,
1473959090.326270,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959090.408532,5,0,0,0,,,,,
1473959091.408547,5,0,0,0,,,,,
1473959092.408938,5,0,0,0,,,,,
1473959093.408532,5,0,0,0,,,,,
1473959094.408538,5,0,0,0,,,,,
1473959095.408529,5,0,0,0,,,,,
1473959096.081623,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959096.082228,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959096.410095,5,0,0,0,,,,,
1473959097.408567,5,0,0,0,,,,,
1473959098.079729,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959098.408916,5,0,0,0,,,,,
1473959099.077448,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959099.408676,5,0,0,0,,,,,
1473959100.408536,5,0,0,0,,,,,
1473959101.408546,5,0,0,0,,,,,
1473959102.408871,5,0,0,0,,,,,
1473959103.408629,5,0,0,0,,,,,
1473959104.408619,5,0,0,0,,,,,
1473959105.408533,5,0,0,0,,,,,
1473959106.409690,5,0,0,0,,,,,
1473959107.408694,5,0,0,0,,,,,
1473959108.408637,5,0,0,0,,,,,
1473959109.410529,5,0,0,0,,,,,
1473959110.408729,5,0,0,0,,,,,
1473959111.410695,5,0,0,0,,,,,
1473959112.408532,5,0,0,0,,,,,
1473959113.408819,5,0,0,0,,,,,
1473959114.408542,5,0,0,0,,,,,
1473959115.408536,5,0,0,0,,,,,
1473959116.090021,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959116.122555,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959116.409931,5,0,0,0,,,,,
1473959117.408536,5,0,0,0,,,,,
1473959118.408538,5,0,0,0,,,,,
1473959119.408528,5,0,0,0,,,,,
1473959120.408545,5,0,0,0,,,,,
1473959121.408546,5,0,0,0,,,,,
1473959122.408546,5,0,0,0,,,,,
1473959123.408532,5,0,0,0,,,,,
1473959124.408576,5,0,0,0,,,,,
1473959125.408633,5,0,0,0,,,,,
1473959126.408533,5,0,0,0,,,,,
1473959127.409290,5,0,0,0,,,,,
1473959128.408532,5,0,0,0,,,,,
1473959129.408569,5,0,0,0,,,,,
1473959130.408812,5,0,0,0,,,,,
1473959131.409961,5,0,0,0,,,,,
1473959132.408579,5,0,0,0,,,,,
1473959133.408555,5,0,0,0,,,,,
1473959134.408707,5,0,0,0,,,,,
1473959135.408535,5,0,0,0,,,,,
1473959136.408649,5,0,0,0,,,,,
1473959137.408531,5,0,0,0,,,,,
1473959138.408538,5,0,0,0,,,,,
1473959139.408595,5,0,0,0,,,,,
1473959140.235868,,,,,,,,CP_STATE_CHANGE,Control plan - State changed to Completed
1473959140.235955,,4,4,1,,,,,
1473959140.245573,,4,4,,,,,,
1473959140.245690,,,,,,,,VP_STATE_CHANGE,State changed to Pause
1473959140.245736,6,4,4,,,,,,
1473959140.408546,6,4,4,1,,,,,
1473959141.408605,6,4,4,1,,,,,
1473959142.078957,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959142.245096,,,,,,,,STEERING_ERROR,Steering Error - Controller Guidance Age error
1473959142.408843,6,4,4,1,,,,,
1473959143.075701,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959143.410760,6,4,4,1,,,,,
1473959144.408542,6,4,4,1,,,,,
1473959144.493003,6,4,4,1,,,,,
1473959145.076483,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959145.410113,6,4,4,1,,,,,
1473959146.408540,6,4,4,1,,,,,
1473959147.409764,6,4,4,1,,,,,
1473959148.102149,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959148.409734,6,4,4,1,,,,,
1473959149.408545,6,4,4,1,,,,,
1473959150.101814,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959150.408533,6,4,4,1,,,,,
1473959151.072396,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959151.408541,6,4,4,1,,,,,
1473959152.410433,6,4,4,1,,,,,
1473959153.078234,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959153.111106,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959153.408815,6,4,4,1,,,,,
1473959154.408871,6,4,4,1,,,,,
1473959155.408538,6,4,4,1,,,,,
1473959156.408540,6,4,4,1,,,,,
1473959157.408694,6,4,4,1,,,,,
1473959158.077427,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959158.409396,6,4,4,1,,,,,
1473959159.086130,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959159.409835,6,4,4,1,,,,,
1473959160.409514,6,4,4,1,,,,,
1473959161.409321,6,4,4,1,,,,,
1473959162.408642,6,4,4,1,,,,,
1473959163.408533,6,4,4,1,,,,,
1473959164.408954,6,4,4,1,,,,,
1473959165.408529,6,4,4,1,,,,,
1473959166.408543,6,4,4,1,,,,,
1473959167.408651,6,4,4,1,,,,,
1473959168.409130,6,4,4,1,,,,,
1473959169.408543,6,4,4,1,,,,,
1473959170.408961,6,4,4,1,,,,,
1473959171.077479,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959171.137322,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959171.408538,6,4,4,1,,,,,
1473959172.408551,6,4,4,1,,,,,
1473959173.408926,6,4,4,1,,,,,
1473959174.408539,6,4,4,1,,,,,
1473959175.408597,6,4,4,1,,,,,
1473959176.408529,6,4,4,1,,,,,
1473959177.408561,6,4,4,1,,,,,
1473959178.408534,6,4,4,1,,,,,
1473959179.408863,6,4,4,1,,,,,
1473959180.408801,6,4,4,1,,,,,
1473959181.408536,6,4,4,1,,,,,
1473959182.076456,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959182.077083,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959182.408537,6,4,4,1,,,,,
1473959183.408664,6,4,4,1,,,,,
1473959184.408575,6,4,4,1,,,,,
1473959185.408643,6,4,4,1,,,,,
1473959186.408538,6,4,4,1,,,,,
1473959187.408578,6,4,4,1,,,,,
1473959188.408957,6,4,4,1,,,,,
1473959189.408679,6,4,4,1,,,,,
1473959190.408966,6,4,4,1,,,,,
1473959191.408529,6,4,4,1,,,,,
1473959192.071061,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959192.077450,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959192.409883,6,4,4,1,,,,,
1473959193.408654,6,4,4,1,,,,,
1473959194.076848,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959194.103485,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959194.408534,6,4,4,1,,,,,
1473959195.408897,6,4,4,1,,,,,
1473959196.408547,6,4,4,1,,,,,
1473959197.408542,6,4,4,1,,,,,
1473959198.080810,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959198.408864,6,4,4,1,,,,,
1473959199.408538,6,4,4,1,,,,,
1473959200.408551,6,4,4,1,,,,,
1473959201.408531,6,4,4,1,,,,,
1473959202.408533,6,4,4,1,,,,,
1473959203.080509,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959203.408884,6,4,4,1,,,,,
1473959204.408656,6,4,4,1,,,,,
1473959205.409420,6,4,4,1,,,,,
1473959206.081904,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959206.082820,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959206.408545,6,4,4,1,,,,,
1473959207.408602,6,4,4,1,,,,,
1473959208.408537,6,4,4,1,,,,,
1473959209.408824,6,4,4,1,,,,,
1473959210.074890,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959210.408548,6,4,4,1,,,,,
1473959211.408538,6,4,4,1,,,,,
1473959212.278194,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959212.408553,6,4,4,1,,,,,
1473959213.408883,6,4,4,1,,,,,
1473959214.280465,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959214.408531,6,4,4,1,,,,,
1473959215.408536,6,4,4,1,,,,,
1473959216.408537,6,4,4,1,,,,,
1473959217.408531,6,4,4,1,,,,,
1473959218.077857,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959218.408919,6,4,4,1,,,,,
1473959219.408530,6,4,4,1,,,,,
1473959220.076027,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959220.408568,6,4,4,1,,,,,
1473959220.469557,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959221.408747,6,4,4,1,,,,,
1473959222.408602,6,4,4,1,,,,,
1473959223.408538,6,4,4,1,,,,,
1473959224.408809,6,4,4,1,,,,,
1473959225.408558,6,4,4,1,,,,,
1473959226.408539,6,4,4,1,,,,,
1473959227.408651,6,4,4,1,,,,,
1473959228.408536,6,4,4,1,,,,,
1473959229.409004,6,4,4,1,,,,,
1473959230.408612,6,4,4,1,,,,,
1473959231.408529,6,4,4,1,,,,,
1473959232.408535,6,4,4,1,,,,,
1473959233.408548,6,4,4,1,,,,,
1473959234.408536,6,4,4,1,,,,,
1473959235.409875,6,4,4,1,,,,,
1473959236.409212,6,4,4,1,,,,,
1473959237.408550,6,4,4,1,,,,,
1473959238.408896,6,4,4,1,,,,,
1473959239.409493,6,4,4,1,,,,,
1473959240.409827,6,4,4,1,,,,,
1473959241.079199,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959241.083019,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959241.408666,6,4,4,1,,,,,
1473959242.408540,6,4,4,1,,,,,
1473959243.408545,6,4,4,1,,,,,
1473959244.408534,6,4,4,1,,,,,
1473959245.408905,6,4,4,1,,,,,
1473959246.409208,6,4,4,1,,,,,
1473959247.088557,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959247.089391,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959247.408589,6,4,4,1,,,,,
1473959248.408841,6,4,4,1,,,,,
1473959249.408956,6,4,4,1,,,,,
1473959250.408558,6,4,4,1,,,,,
1473959251.408663,6,4,4,1,,,,,
1473959252.408537,6,4,4,1,,,,,
1473959253.385859,,,,,,,,VP_STATE_CHANGE,State changed to Active
1473959253.385923,5,4,4,,,,,,
1473959253.387543,5,4,4,1,,,,,
1473959253.388345,,0,0,,,,,,
1473959253.388822,,,,,,,,CP_STATE_CHANGE,Control plan - State changed to Started
1473959253.388861,,,,0,,,,,
1473959253.408550,5,0,0,0,,,,,
1473959254.408542,5,0,0,0,,,,,
1473959255.408546,5,0,0,0,,,,,
1473959256.408531,5,0,0,0,,,,,
1473959257.408645,5,0,0,0,,,,,
1473959258.409009,5,0,0,0,,,,,
1473959259.078773,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959259.408545,5,0,0,0,,,,,
1473959260.075600,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959260.408772,5,0,0,0,,,,,
1473959261.408541,5,0,0,0,,,,,
1473959262.408542,5,0,0,0,,,,,
1473959263.408536,5,0,0,0,,,,,
1473959264.408547,5,0,0,0,,,,,
1473959265.408539,5,0,0,0,,,,,
1473959266.076506,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959266.408535,5,0,0,0,,,,,
1473959267.078524,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959267.408593,5,0,0,0,,,,,
1473959268.408540,5,0,0,0,,,,,
1473959269.408547,5,0,0,0,,,,,
1473959270.074021,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959270.408542,5,0,0,0,,,,,
1473959271.140687,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959271.408532,5,0,0,0,,,,,
1473959272.408532,5,0,0,0,,,,,
1473959273.408552,5,0,0,0,,,,,
1473959274.133882,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959274.408544,5,0,0,0,,,,,
1473959275.408540,5,0,0,0,,,,,
1473959276.408550,5,0,0,0,,,,,
1473959277.408538,5,0,0,0,,,,,
1473959278.408526,5,0,0,0,,,,,
1473959279.121369,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959279.410550,5,0,0,0,,,,,
1473959280.408554,5,0,0,0,,,,,
1473959281.408569,5,0,0,0,,,,,
1473959282.077388,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959282.408538,5,0,0,0,,,,,
1473959283.409266,5,0,0,0,,,,,
1473959284.408817,5,0,0,0,,,,,
1473959285.077979,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959285.408537,5,0,0,0,,,,,
1473959286.408534,5,0,0,0,,,,,
1473959287.414427,5,0,0,0,,,,,
1473959288.412315,5,0,0,0,,,,,
1473959289.408664,5,0,0,0,,,,,
1473959290.408540,5,0,0,0,,,,,
1473959291.408539,5,0,0,0,,,,,
1473959292.409484,5,0,0,0,,,,,
1473959293.408703,5,0,0,0,,,,,
1473959294.140123,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959294.408546,5,0,0,0,,,,,
1473959295.198048,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959295.408772,5,0,0,0,,,,,
1473959296.408583,5,0,0,0,,,,,
1473959297.408561,5,0,0,0,,,,,
1473959298.408539,5,0,0,0,,,,,
1473959299.408542,5,0,0,0,,,,,
1473959300.408537,5,0,0,0,,,,,
1473959301.408696,5,0,0,0,,,,,
1473959302.408531,5,0,0,0,,,,,
1473959303.408541,5,0,0,0,,,,,
1473959304.408539,5,0,0,0,,,,,
1473959305.409009,5,0,0,0,,,,,
1473959306.408532,5,0,0,0,,,,,
1473959307.408539,5,0,0,0,,,,,
1473959308.408994,5,0,0,0,,,,,
1473959309.408544,5,0,0,0,,,,,
1473959310.408668,5,0,0,0,,,,,
1473959311.408965,5,0,0,0,,,,,
1473959312.408533,5,0,0,0,,,,,
1473959313.408548,5,0,0,0,,,,,
1473959314.408551,5,0,0,0,,,,,
1473959315.409689,5,0,0,0,,,,,
1473959316.408538,5,0,0,0,,,,,
1473959317.408541,5,0,0,0,,,,,
1473959318.408527,5,0,0,0,,,,,
1473959319.408540,5,0,0,0,,,,,
1473959320.408946,5,0,0,0,,,,,
1473959321.408589,5,0,0,0,,,,,
1473959322.408956,5,0,0,0,,,,,
1473959323.408534,5,0,0,0,,,,,
1473959324.408612,5,0,0,0,,,,,
1473959325.409196,5,0,0,0,,,,,
1473959326.408885,5,0,0,0,,,,,
1473959327.408849,5,0,0,0,,,,,
1473959328.408542,5,0,0,0,,,,,
1473959329.408533,5,0,0,0,,,,,
1473959330.408765,5,0,0,0,,,,,
1473959331.409320,5,0,0,0,,,,,
1473959332.078127,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959332.078618,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959332.408552,5,0,0,0,,,,,
1473959333.409433,5,0,0,0,,,,,
1473959334.411462,5,0,0,0,,,,,
1473959335.408561,5,0,0,0,,,,,
1473959336.408533,5,0,0,0,,,,,
1473959337.408532,5,0,0,0,,,,,
1473959338.408536,5,0,0,0,,,,,
1473959339.408538,5,0,0,0,,,,,
1473959340.408547,5,0,0,0,,,,,
1473959341.409632,5,0,0,0,,,,,
1473959342.408561,5,0,0,0,,,,,
1473959343.408538,5,0,0,0,,,,,
1473959344.085930,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959344.408690,5,0,0,0,,,,,
1473959345.408864,5,0,0,0,,,,,
1473959346.408550,5,0,0,0,,,,,
1473959347.408547,5,0,0,0,,,,,
1473959348.081383,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959348.408538,5,0,0,0,,,,,
1473959349.408549,5,0,0,0,,,,,
1473959350.408530,5,0,0,0,,,,,
1473959351.408530,5,0,0,0,,,,,
1473959352.408535,5,0,0,0,,,,,
1473959353.408539,5,0,0,0,,,,,
1473959354.408551,5,0,0,0,,,,,
1473959355.408546,5,0,0,0,,,,,
1473959356.181157,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959356.408628,5,0,0,0,,,,,
1473959357.408533,5,0,0,0,,,,,
1473959358.077253,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959358.408678,5,0,0,0,,,,,
1473959359.408754,5,0,0,0,,,,,
1473959359.984335,,,,,,,,CP_STATE_CHANGE,Control plan - State changed to Completed
1473959359.984418,,4,4,1,,,,,
1473959359.988318,,4,4,,,,,,
1473959359.988438,,,,,,,,VP_STATE_CHANGE,State changed to Pause
1473959359.988476,6,4,4,,,,,,
1473959360.408750,6,4,4,1,,,,,
1473959361.075307,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959361.112808,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959361.410042,6,4,4,1,,,,,
1473959361.988150,,,,,,,,STEERING_ERROR,Steering Error - Controller Guidance Age error
1473959362.410245,6,4,4,1,,,,,
1473959363.408539,6,4,4,1,,,,,
1473959364.408551,6,4,4,1,,,,,
1473959365.073265,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959365.073813,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959365.408544,6,4,4,1,,,,,
1473959366.408825,6,4,4,1,,,,,
1473959367.409771,6,4,4,1,,,,,
1473959368.408535,6,4,4,1,,,,,
1473959369.408543,6,4,4,1,,,,,
1473959370.408537,6,4,4,1,,,,,
1473959371.408529,6,4,4,1,,,,,
1473959372.408548,6,4,4,1,,,,,
1473959373.409064,6,4,4,1,,,,,
1473959374.408535,6,4,4,1,,,,,
1473959375.408536,6,4,4,1,,,,,
1473959375.634994,,,,,,,,VP_STATE_CHANGE,State changed to Active
1473959375.635060,5,4,4,,,,,,
1473959375.637165,5,4,4,1,,,,,
1473959375.638045,,0,0,,,,,,
1473959375.638522,,,,,,,,CP_STATE_CHANGE,Control plan - State changed to Started
1473959375.638562,,,,0,,,,,
1473959376.409337,5,0,0,0,,,,,
1473959377.409861,5,0,0,0,,,,,
1473959378.408832,5,0,0,0,,,,,
1473959379.410598,5,0,0,0,,,,,
1473959380.408598,5,0,0,0,,,,,
1473959381.408533,5,0,0,0,,,,,
1473959382.408539,5,0,0,0,,,,,
1473959383.408679,5,0,0,0,,,,,
1473959384.408549,5,0,0,0,,,,,
1473959385.408657,5,0,0,0,,,,,
1473959386.408825,5,0,0,0,,,,,
1473959387.408879,5,0,0,0,,,,,
1473959388.408539,5,0,0,0,,,,,
1473959389.409319,5,0,0,0,,,,,
1473959390.408537,5,0,0,0,,,,,
1473959391.408528,5,0,0,0,,,,,
1473959392.085112,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959392.176260,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959392.408537,5,0,0,0,,,,,
1473959393.408530,5,0,0,0,,,,,
1473959394.408566,5,0,0,0,,,,,
1473959395.073815,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959395.081727,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959395.408545,5,0,0,0,,,,,
1473959396.408566,5,0,0,0,,,,,
1473959397.408737,5,0,0,0,,,,,
1473959398.145686,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959398.191466,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959398.408547,5,0,0,0,,,,,
1473959399.408530,5,0,0,0,,,,,
1473959400.408564,5,0,0,0,,,,,
1473959401.408688,5,0,0,0,,,,,
1473959402.408700,5,0,0,0,,,,,
1473959403.408537,5,0,0,0,,,,,
1473959404.408540,5,0,0,0,,,,,
1473959405.408652,5,0,0,0,,,,,
1473959406.408536,5,0,0,0,,,,,
1473959407.408544,5,0,0,0,,,,,
1473959408.408529,5,0,0,0,,,,,
1473959409.408588,5,0,0,0,,,,,
1473959410.408542,5,0,0,0,,,,,
1473959411.408565,5,0,0,0,,,,,
1473959412.408532,5,0,0,0,,,,,
1473959413.409385,5,0,0,0,,,,,
1473959414.408953,5,0,0,0,,,,,
1473959415.408749,5,0,0,0,,,,,
1473959416.408539,5,0,0,0,,,,,
1473959417.410027,5,0,0,0,,,,,
1473959418.408553,5,0,0,0,,,,,
1473959419.408923,5,0,0,0,,,,,
1473959420.408530,5,0,0,0,,,,,
1473959421.408543,5,0,0,0,,,,,
1473959422.408530,5,0,0,0,,,,,
1473959423.408548,5,0,0,0,,,,,
1473959424.408937,5,0,0,0,,,,,
1473959425.408542,5,0,0,0,,,,,
1473959426.408538,5,0,0,0,,,,,
1473959427.408539,5,0,0,0,,,,,
1473959428.408540,5,0,0,0,,,,,
1473959429.408744,5,0,0,0,,,,,
1473959430.409269,5,0,0,0,,,,,
1473959431.408931,5,0,0,0,,,,,
1473959432.408539,5,0,0,0,,,,,
1473959432.683701,,,,,,,,CP_STATE_CHANGE,Control plan - State changed to Completed
1473959432.683806,,4,4,1,,,,,
1473959432.687667,,4,4,,,,,,
1473959432.687822,,,,,,,,VP_STATE_CHANGE,State changed to Pause
1473959432.687861,6,4,4,,,,,,
1473959433.408734,6,4,4,1,,,,,
1473959434.408534,6,4,4,1,,,,,
1473959434.687297,,,,,,,,STEERING_ERROR,Steering Error - Controller Guidance Age error
1473959435.408537,6,4,4,1,,,,,
1473959436.408604,6,4,4,1,,,,,
1473959437.116710,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959437.274472,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959437.408540,6,4,4,1,,,,,
1473959438.409004,6,4,4,1,,,,,
1473959439.411220,6,4,4,1,,,,,
1473959440.410228,6,4,4,1,,,,,
1473959441.408772,6,4,4,1,,,,,
1473959442.408654,6,4,4,1,,,,,
1473959443.408539,6,4,4,1,,,,,
1473959444.408533,6,4,4,1,,,,,
1473959445.408539,6,4,4,1,,,,,
1473959446.408530,6,4,4,1,,,,,
1473959447.408538,6,4,4,1,,,,,
1473959448.175915,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959448.409580,6,4,4,1,,,,,
1473959449.101633,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959449.408553,6,4,4,1,,,,,
1473959450.410396,6,4,4,1,,,,,
1473959451.408532,6,4,4,1,,,,,
1473959452.408540,6,4,4,1,,,,,
1473959453.408531,6,4,4,1,,,,,
1473959454.408545,6,4,4,1,,,,,
1473959455.408560,6,4,4,1,,,,,
1473959456.408533,6,4,4,1,,,,,
1473959457.408559,6,4,4,1,,,,,
1473959458.077971,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959458.408539,6,4,4,1,,,,,
